PERMNO,date,TICKER,COMNAM,PRC,RET,CFACPR
14593,20220401,AAPL,APPLE INC,174.31000,-0.001718,1
14593,20220404,AAPL,APPLE INC,178.44000,0.023693,1
14593,20220405,AAPL,APPLE INC,175.06000,-0.018942,1
14593,20220406,AAPL,APPLE INC,171.83000,-0.018451,1
14593,20220407,AAPL,APPLE INC,172.14000,0.001804,1
14593,20220408,AAPL,APPLE INC,170.09000,-0.011909,1
14593,20220411,AAPL,APPLE INC,165.75000,-0.025516,1
14593,20220412,AAPL,APPLE INC,167.66000,0.011523,1
14593,20220413,AAPL,APPLE INC,170.39999,0.016343,1
14593,20220414,AAPL,APPLE INC,165.28999,-0.029988,1
14593,20220418,AAPL,APPLE INC,165.07001,-0.001331,1
14593,20220419,AAPL,APPLE INC,167.39999,0.014115,1
14593,20220420,AAPL,APPLE INC,167.23000,-0.001016,1
14593,20220421,AAPL,APPLE INC,166.42000,-0.004844,1
14593,20220422,AAPL,APPLE INC,161.78999,-0.027821,1
14593,20220425,AAPL,APPLE INC,162.88000,0.006737,1
14593,20220426,AAPL,APPLE INC,156.80000,-0.037328,1
14593,20220427,AAPL,APPLE INC,156.57001,-0.001467,1
14593,20220428,AAPL,APPLE INC,163.64000,0.045155,1
14593,20220429,AAPL,APPLE INC,157.64999,-0.036605,1
14593,20220502,AAPL,APPLE INC,157.96001,0.001966,1
14593,20220503,AAPL,APPLE INC,159.48000,0.009623,1
14593,20220504,AAPL,APPLE INC,166.02000,0.041008,1
14593,20220505,AAPL,APPLE INC,156.77000,-0.055716,1
14593,20220506,AAPL,APPLE INC,157.28000,0.004720,1
14593,20220509,AAPL,APPLE INC,152.06000,-0.033189,1
14593,20220510,AAPL,APPLE INC,154.50999,0.016112,1
14593,20220511,AAPL,APPLE INC,146.50000,-0.051841,1
14593,20220512,AAPL,APPLE INC,142.56000,-0.026894,1
14593,20220513,AAPL,APPLE INC,147.11000,0.031916,1
14593,20220516,AAPL,APPLE INC,145.53999,-0.010672,1
14593,20220517,AAPL,APPLE INC,149.24001,0.025423,1
14593,20220518,AAPL,APPLE INC,140.82001,-0.056419,1
14593,20220519,AAPL,APPLE INC,137.35001,-0.024641,1
14593,20220520,AAPL,APPLE INC,137.59000,0.001747,1
14593,20220523,AAPL,APPLE INC,143.11000,0.040119,1
14593,20220524,AAPL,APPLE INC,140.36000,-0.019216,1
14593,20220525,AAPL,APPLE INC,140.52000,0.001140,1
14593,20220526,AAPL,APPLE INC,143.78000,0.023200,1
14593,20220527,AAPL,APPLE INC,149.64000,0.040757,1
14593,20220531,AAPL,APPLE INC,148.84000,-0.005346,1
14593,20220601,AAPL,APPLE INC,148.71001,-0.000873,1
14593,20220602,AAPL,APPLE INC,151.21001,0.016811,1
14593,20220603,AAPL,APPLE INC,145.38000,-0.038556,1
14593,20220606,AAPL,APPLE INC,146.14000,0.005228,1
14593,20220607,AAPL,APPLE INC,148.71001,0.017586,1
14593,20220608,AAPL,APPLE INC,147.96001,-0.005043,1
14593,20220609,AAPL,APPLE INC,142.64000,-0.035956,1
14593,20220610,AAPL,APPLE INC,137.13000,-0.038629,1
14593,20220613,AAPL,APPLE INC,131.88000,-0.038285,1
14593,20220614,AAPL,APPLE INC,132.75999,0.006673,1
14593,20220615,AAPL,APPLE INC,135.42999,0.020111,1
14593,20220616,AAPL,APPLE INC,130.06000,-0.039651,1
14593,20220617,AAPL,APPLE INC,131.56000,0.011533,1
14593,20220621,AAPL,APPLE INC,135.87000,0.032761,1
14593,20220622,AAPL,APPLE INC,135.35001,-0.003827,1
14593,20220623,AAPL,APPLE INC,138.27000,0.021574,1
14593,20220624,AAPL,APPLE INC,141.66000,0.024517,1
14593,20220627,AAPL,APPLE INC,141.66000,0.000000,1
14593,20220628,AAPL,APPLE INC,137.44000,-0.029790,1
14593,20220629,AAPL,APPLE INC,139.23000,0.013024,1
14593,20220630,AAPL,APPLE INC,136.72000,-0.018028,1
14593,20220701,AAPL,APPLE INC,138.92999,0.016164,1
14593,20220705,AAPL,APPLE INC,141.56000,0.018930,1
14593,20220706,AAPL,APPLE INC,142.92000,0.009607,1
14593,20220707,AAPL,APPLE INC,146.35001,0.023999,1
14593,20220708,AAPL,APPLE INC,147.03999,0.004715,1
14593,20220711,AAPL,APPLE INC,144.87000,-0.014758,1
14593,20220712,AAPL,APPLE INC,145.86000,0.006834,1
14593,20220713,AAPL,APPLE INC,145.49001,-0.002537,1
14593,20220714,AAPL,APPLE INC,148.47000,0.020482,1
14593,20220715,AAPL,APPLE INC,150.17000,0.011450,1
14593,20220718,AAPL,APPLE INC,147.07001,-0.020643,1
14593,20220719,AAPL,APPLE INC,151.00000,0.026722,1
14593,20220720,AAPL,APPLE INC,153.03999,0.013510,1
14593,20220721,AAPL,APPLE INC,155.35001,0.015094,1
14593,20220722,AAPL,APPLE INC,154.09000,-0.008111,1
14593,20220725,AAPL,APPLE INC,152.95000,-0.007398,1
14593,20220726,AAPL,APPLE INC,151.60001,-0.008826,1
14593,20220727,AAPL,APPLE INC,156.78999,0.034235,1
14593,20220728,AAPL,APPLE INC,157.35001,0.003572,1
14593,20220729,AAPL,APPLE INC,162.50999,0.032793,1
14593,20220801,AAPL,APPLE INC,161.50999,-0.006153,1
14593,20220802,AAPL,APPLE INC,160.00999,-0.009287,1
14593,20220803,AAPL,APPLE INC,166.13000,0.038248,1
14593,20220804,AAPL,APPLE INC,165.81000,-0.001926,1
14593,20220805,AAPL,APPLE INC,165.35001,-0.001387,1
14593,20220808,AAPL,APPLE INC,164.87000,-0.002903,1
14593,20220809,AAPL,APPLE INC,164.92000,0.000303,1
14593,20220810,AAPL,APPLE INC,169.24001,0.026195,1
14593,20220811,AAPL,APPLE INC,168.49001,-0.004432,1
14593,20220812,AAPL,APPLE INC,172.10001,0.021426,1
14593,20220815,AAPL,APPLE INC,173.19000,0.006334,1
14593,20220816,AAPL,APPLE INC,173.03000,-0.000924,1
14593,20220817,AAPL,APPLE INC,174.55000,0.008785,1
14593,20220818,AAPL,APPLE INC,174.14999,-0.002292,1
14593,20220819,AAPL,APPLE INC,171.52000,-0.015102,1
14593,20220822,AAPL,APPLE INC,167.57001,-0.023029,1
14593,20220823,AAPL,APPLE INC,167.23000,-0.002029,1
14593,20220824,AAPL,APPLE INC,167.53000,0.001794,1
14593,20220825,AAPL,APPLE INC,170.03000,0.014923,1
14593,20220826,AAPL,APPLE INC,163.62000,-0.037699,1
14593,20220829,AAPL,APPLE INC,161.38000,-0.013690,1
14593,20220830,AAPL,APPLE INC,158.91000,-0.015305,1
14593,20220831,AAPL,APPLE INC,157.22000,-0.010635,1
14593,20220901,AAPL,APPLE INC,157.96001,0.004707,1
14593,20220902,AAPL,APPLE INC,155.81000,-0.013611,1
14593,20220906,AAPL,APPLE INC,154.53000,-0.008215,1
14593,20220907,AAPL,APPLE INC,155.96001,0.009254,1
14593,20220908,AAPL,APPLE INC,154.46001,-0.009618,1
14593,20220909,AAPL,APPLE INC,157.37000,0.018840,1
14593,20220912,AAPL,APPLE INC,163.42999,0.038508,1
14593,20220913,AAPL,APPLE INC,153.84000,-0.058680,1
14593,20220914,AAPL,APPLE INC,155.31000,0.009555,1
14593,20220915,AAPL,APPLE INC,152.37000,-0.018930,1
14593,20220916,AAPL,APPLE INC,150.70000,-0.010960,1
14593,20220919,AAPL,APPLE INC,154.48000,0.025083,1
14593,20220920,AAPL,APPLE INC,156.89999,0.015665,1
14593,20220921,AAPL,APPLE INC,153.72000,-0.020268,1
14593,20220922,AAPL,APPLE INC,152.74001,-0.006375,1
14593,20220923,AAPL,APPLE INC,150.42999,-0.015124,1
14593,20220926,AAPL,APPLE INC,150.77000,0.002260,1
14593,20220927,AAPL,APPLE INC,151.75999,0.006566,1
14593,20220928,AAPL,APPLE INC,149.84000,-0.012652,1
14593,20220929,AAPL,APPLE INC,142.48000,-0.049119,1
14593,20220930,AAPL,APPLE INC,138.20000,-0.030039,1
14593,20221003,AAPL,APPLE INC,142.45000,0.030753,1
14593,20221004,AAPL,APPLE INC,146.10001,0.025623,1
14593,20221005,AAPL,APPLE INC,146.39999,0.002053,1
14593,20221006,AAPL,APPLE INC,145.42999,-0.006626,1
14593,20221007,AAPL,APPLE INC,140.09000,-0.036719,1
14593,20221010,AAPL,APPLE INC,140.42000,0.002356,1
14593,20221011,AAPL,APPLE INC,138.98000,-0.010255,1
14593,20221012,AAPL,APPLE INC,138.34000,-0.004605,1
14593,20221013,AAPL,APPLE INC,142.99001,0.033613,1
14593,20221014,AAPL,APPLE INC,138.38000,-0.032240,1
14593,20221017,AAPL,APPLE INC,142.41000,0.029123,1
14593,20221018,AAPL,APPLE INC,143.75000,0.009409,1
14593,20221019,AAPL,APPLE INC,143.86000,0.000765,1
14593,20221020,AAPL,APPLE INC,143.39000,-0.003267,1
14593,20221021,AAPL,APPLE INC,147.27000,0.027059,1
14593,20221024,AAPL,APPLE INC,149.45000,0.014803,1
14593,20221025,AAPL,APPLE INC,152.34000,0.019338,1
14593,20221026,AAPL,APPLE INC,149.35001,-0.019627,1
14593,20221027,AAPL,APPLE INC,144.80000,-0.030465,1
14593,20221028,AAPL,APPLE INC,155.74001,0.075553,1
14593,20221031,AAPL,APPLE INC,153.34000,-0.015410,1
14593,20221101,AAPL,APPLE INC,150.64999,-0.017543,1
14593,20221102,AAPL,APPLE INC,145.03000,-0.037305,1
14593,20221103,AAPL,APPLE INC,138.88000,-0.042405,1
14593,20221104,AAPL,APPLE INC,138.38000,-0.001944,1
14593,20221107,AAPL,APPLE INC,138.92000,0.003902,1
14593,20221108,AAPL,APPLE INC,139.50000,0.004175,1
14593,20221109,AAPL,APPLE INC,134.87000,-0.033190,1
14593,20221110,AAPL,APPLE INC,146.87000,0.088975,1
14593,20221111,AAPL,APPLE INC,149.70000,0.019269,1
14593,20221114,AAPL,APPLE INC,148.28000,-0.009486,1
14593,20221115,AAPL,APPLE INC,150.03999,0.011869,1
14593,20221116,AAPL,APPLE INC,148.78999,-0.008331,1
14593,20221117,AAPL,APPLE INC,150.72000,0.012971,1
14593,20221118,AAPL,APPLE INC,151.28999,0.003782,1
14593,20221121,AAPL,APPLE INC,148.00999,-0.021680,1
14593,20221122,AAPL,APPLE INC,150.17999,0.014661,1
14593,20221123,AAPL,APPLE INC,151.07001,0.005926,1
14593,20221125,AAPL,APPLE INC,148.11000,-0.019594,1
14593,20221128,AAPL,APPLE INC,144.22000,-0.026264,1
14593,20221129,AAPL,APPLE INC,141.17000,-0.021148,1
14593,20221130,AAPL,APPLE INC,148.03000,0.048594,1
14593,20221201,AAPL,APPLE INC,148.31000,0.001892,1
14593,20221202,AAPL,APPLE INC,147.81000,-0.003371,1
14593,20221205,AAPL,APPLE INC,146.63000,-0.007983,1
14593,20221206,AAPL,APPLE INC,142.91000,-0.025370,1
14593,20221207,AAPL,APPLE INC,140.94000,-0.013785,1
14593,20221208,AAPL,APPLE INC,142.64999,0.012133,1
14593,20221209,AAPL,APPLE INC,142.16000,-0.003435,1
14593,20221212,AAPL,APPLE INC,144.49001,0.016390,1
14593,20221213,AAPL,APPLE INC,145.47000,0.006782,1
14593,20221214,AAPL,APPLE INC,143.21001,-0.015536,1
14593,20221215,AAPL,APPLE INC,136.50000,-0.046854,1
